,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,PlayResult
1706,156,5,3,8899457.0,1,1000024474.0,1,4,2,0,2,0,2,77.94990292,2.080456092,-2.103940205,2432.594998,136.8663803,4.210677285,2.333073848,5.052012508,-41.0196983,6.514511999,-6.145218375,2.756434574,-0.163944304,71.07318002,-5.511390952999999,-3.242995908,0.496220452,88.50519564,30.26276871,-20.05282079,2969.883286,103.4335206,60.37712499,-37.43667469,356.578908,145.25756930000003,-18.80116181,4.986907349,2.6132055480000003,2.813054519,-2.128196858,50.0,4.376797052,4.356221623,-113.1522699,2.782728205,3.376064554,21.32425887,-28.5397942,0,0,1,0,0,0,0,1
1707,172,2,1,1000001034.0,0,8899332.0,1,4,1,0,0,1,0,77.96785391,-0.022786719,2.89999184,1542.105718,124.9456198,5.382041427000001,-2.615378278,6.034385059,-39.49187408,6.617173444,-9.531458574,2.069927589,-0.722389143,70.76021084,-7.479062176,1.09210298,0.488725043,86.39494279,9.228797081,-30.40219169,2473.777252,91.42544713,5.682773872,-61.16679766,141.5399669,113.6710386,-35.51651115,1.280606079,6.098242751,3.605669478,2.3943418480000003,50.0,5.359040041,-5.478323988,-113.2968273,-1.126644856,7.824886328,23.17534792,-27.54747744,1,0,0,0,0,0,0,0
1708,184,3,1,8899269.0,0,1000001031.0,1,5,0,0,0,1,0,88.57851384,-1.722731218,1.790739376,2131.62974,129.8775021,5.924562083,-0.728178172,6.366207522000001,-21.34652727,14.00046689,-16.79751697,2.559403912,-0.479834116,79.9305113,-5.788174946,-1.4233670180000002,0.427905395,91.97574598,26.14600197,-1.429655877,2322.434581,109.9933875,48.53492137,-1.169289961,356.7119725,347.32212210000006,0.14682659,4.419963989,9.835440428,8.272934173,0.606783128,50.0,5.790282301,-3.538415655,-128.8074199,-4.4969790110000005,16.25377758,30.83692848,-18.50242571,0,0,0,1,0,0,0,0
1709,218,1,3,8898911.0,1,1000024474.0,1,6,0,2,0,1,0,89.74176277,-2.067169317,-2.794706217,2419.6312350000007,205.1553339,6.022513298,1.013174414,6.577419215,-15.81419924,18.43696542,8.673351573,2.8072700580000003,-0.827094373,80.73424815,-5.096412036,-1.129283196,0.4212202,91.57158542,27.79483739,15.53451156,4441.525226,104.0624612,54.15185515,35.64957652,328.4752846,321.8342866000001,24.279281,4.610604858,-5.737262127999999,10.91844891,-0.8254040909999999,50.0,5.87413703,6.122542471,-130.4218804,-5.1581476230000005,-9.70725213,31.95466475,-13.70040485,0,0,0,0,0,1,0,0
1710,237,4,6,8898911.0,1,1000001018.0,0,6,2,3,2,0,1,89.1845307,-0.652178314,-2.573971032,2195.160915,219.1268431,5.746776205,1.031710403,6.621996936,-21.92553377,12.58523207,10.2639296,3.32188323,-0.471283863,80.39607606,-4.855882603,-0.602552541,0.422813472,78.97503299,60.93926216,-22.16107527,4741.946061,90.94985507,117.1430788,-61.87170003,177.80626569999995,58.87968063,-36.40296014,5.264868774,-6.540644437999999,7.207262224,-0.861670906,50.0,5.6935392889999985,5.5472662470000005,-129.7354248,-2.086942717,-10.97018397,31.16979538,-20.08579131,1,0,0,0,0,0,0,1
1711,240,5,3,8898911.0,1,1000001028.0,1,6,2,0,2,1,0,88.43376076,-1.287770412,-2.664319845,2209.930608,199.5280775,5.890165425,0.938801411,6.814949212999999,-14.18661897,21.15596115,7.515173885,3.5317284589999995,-0.867173601,78.4705175,-4.040246949,-1.204800904,0.427878677,88.93583853,25.34113192,12.76679367,3301.508468,105.6291801,46.98405807,30.69967154,315.2392861,306.30068989999995,19.9490223,4.219440308,-5.212020723,12.3640672,-0.7701607690000001,50.0,5.802000367000001,5.786519806,-128.5456875,-3.261487509,-8.445719686,34.47525967,-12.13893141,0,0,0,0,1,0,0,0
1712,243,1,3,8882389.0,1,8888946.0,1,6,0,2,0,0,0,80.29243068,2.2667228390000003,-5.830238252999999,1967.61165,259.4913369,3.776326463,3.463597225,5.565151188,-41.96914066,3.165274242,17.29266586,2.408246368,-0.55994489,71.53026701,-5.643262799,-2.574286,0.483532229,101.6037065,8.472966259,-8.879657631,2000.46616,108.2572078,9.585966895,-19.50316753,184.1925995,182.4530471,-12.038758,1.492714233,-11.29991937,0.907183874,-2.970874375,50.0,3.945802272,11.31690546,-115.9435058,3.346224017,-15.02253221,26.39775891,-30.96800464,0,0,1,0,0,0,0,1
1713,246,2,3,8893338.0,1,1000017371.0,0,6,0,1,1,0,0,78.26492649,-0.680701386,-2.488439935,1791.050469,220.7806127,5.88606007,1.340840508,6.633542157999999,-29.67317225,15.17533507,13.12641288,2.789563307,0.155353821,70.6338507,-6.36499377,0.035876213,0.481998309,58.10629346,29.08023113,-21.61259574,5358.168314000001,97.76706625,18.82671918,-50.41423179,141.69193909999996,141.20252050000005,-28.95365713,2.266389771,-8.121025493,8.665906737,-1.178247574,50.0,5.827912631,4.629228722,-113.8500479,-2.074055378,-10.47303417,24.30404873,-20.99832482,0,1,0,0,0,0,0,1
1714,281,1,3,8891135.0,0,1000001031.0,1,7,0,0,2,0,0,86.57696732,-0.7248843890000001,4.055485041,2085.3575100000007,127.9142259,5.325599953999999,-2.772024453,6.4675298560000005,-26.87254444,10.28599012,-13.25102623,2.418854252,-0.14589803,77.61342234,-5.871148869,1.513988382,0.438733511,102.2380875,3.648429445,5.577979852,832.1944593999998,108.9665535,0.3011365,15.04200477,112.5824488,107.5148584,7.914364239,0.850845337,8.7250639,5.942409917999999,2.492062067,50.0,5.262588045,-8.543491572999999,-125.67151,-2.337514313,13.64788234,30.66802231,-22.8788374,0,0,0,1,0,0,0,1
1715,286,3,1,8891135.0,0,8893356.0,1,7,1,0,0,0,0,86.77677122,-0.033202254,3.60933861,2137.463801000001,118.389461,5.297843118,-2.642328552,6.0081916510000015,-28.47111557,9.05818181,-16.82541327,2.894433255,-0.696629721,77.89145219,-5.438847676,0.409837465,0.44091689,109.0066032,14.21640797,4.075796071,1654.774309,109.0554431,23.41897993,14.38256861,307.0479504,306.0936613,11.42165995,2.854966431,10.36281221,4.940065338,2.368157207,50.0,5.27985232,-7.4325587839999985,-125.9494646,-0.939714604,16.32673732,30.1566285,-24.39091523,0,0,0,0,1,0,0,1
1716,332,3,1,8891138.0,1,1000001039.0,0,8,1,0,0,1,0,91.46731709,-1.968040675,-1.377539096,2172.515351,219.7354246,6.064661905,0.693613473,6.354107401,-17.95451035,14.74373764,12.28144952,2.756071118,0.449103906,83.69637287,-5.362015455,0.954028957,0.41156057,92.68628475,49.18791289999999,-10.94412304,4852.369457,104.6147512,116.1938018,-33.99563443,271.246901,110.1283449,-24.15350136,5.605076294,-7.121917829,8.637996243,-0.599760643,50.0,5.913695051,2.82676014,-133.1420896,-5.124521205,-12.77599034,28.75300087,-16.678369,0,1,0,0,0,0,0,0
1717,338,1,3,1000024479.0,1,1000017372.0,0,8,0,1,1,0,0,89.6654927,-1.551204698,-2.066967119,2033.771979,211.51525730000003,5.911356617,1.167279007,5.8867246810000005,-16.92143908,18.46979169,11.34547285,3.059753011,0.192856096,80.11833633,-4.764349649,0.092938209,0.428173073,83.77210438,31.63425416,34.65016287,2462.974282,86.97054704,54.71397196,67.35043984,293.2030353,104.3025299,44.26269621,4.063178101,-6.871400799,10.55659271,-1.007236141,50.0,5.776813187,4.3353343839999985,-130.19998429999998,-4.070618533,-11.5173773,33.33919421,-14.47980182,0,0,0,0,0,0,1,1
1718,375,5,3,8891138.0,1,1000001018.0,0,9,2,0,2,1,0,91.4204304,-2.433606688,-1.639950889,2204.523831,217.82026800000003,6.0850996460000015,0.651834123,6.574040247999999,-19.17839406,13.68249196,10.64496642,2.254389601,0.035587883,82.71442794,-6.092703078,0.402097171,0.412582832,92.30202398,26.67348568,-25.17853444,4165.618705,95.54501392,48.18254931,-54.50808336,307.4300897,148.71914850000005,-37.67013581,3.896871948,-6.42594537,8.363834047000001,-0.543974345,50.0,5.910104476,3.500147531,-132.9606549,-6.205462728,-11.34409634,32.19045215,-17.40888425,1,0,0,0,0,0,0,0
1719,11,2,5,8889807.0,1,1000017372.0,0,1,0,2,2,1,0,90.59342786,-1.296461177,-3.935323471,2126.322453,216.9991445,5.565789651,2.340279363,6.003427427999999,-17.728926100000006,16.62166107,12.54926789,2.884264706,-0.265462843,81.53221653,-4.656354727,-1.556699543,0.421831105,81.13519526,49.58005063,15.93117589,3684.972764,107.0019784,105.624005,25.50583725,240.1569337,100.3392487,13.58118371,5.334122925,-8.086050868,9.450562651,-2.037759009,50.0,5.45414365,8.641785909,-131.4423587,-3.547515807,-13.93633412,31.72172919,-15.88597408,0,0,0,0,1,0,0,0
1720,13,3,2,8889807.0,1,8888760.0,1,1,1,1,0,1,0,81.11604343,-0.16947071800000002,-3.434684181,1828.296614,224.2937391,5.701234753,2.238280429,6.13295272,-30.00937493,12.09650966,11.84053383,3.043552912,0.046981083,74.03492501,-5.829811811,-1.196925243,0.467027997,87.13315626,36.69001843,-8.747967029,4096.412378,109.0106709,74.85372154,-14.71792415,310.80740719999994,167.6722648,-2.677863354,5.146807251,-7.431008707999999,6.634113079,-1.982328658,50.0,5.672676826,6.742614055,-117.9059388,-1.195677341,-10.42996212,23.03200231,-22.86258751,0,0,0,1,0,0,0,0
1721,20,1,3,675965.0,1,8890002.0,1,1,0,1,1,0,0,92.04175601,-1.723320374,-3.241169659,2016.018245,235.9240339,6.085810994,1.331768331,6.287164616,-22.92233184,9.835314872,14.58536503,2.58460469,-0.442614954,83.39080626,-6.072849541,-0.464462946,0.411934215,100.1844576,22.65578474,19.75330395,4089.839343,100.6658521,42.9087738,44.34359814,357.8598025,169.6690054,29.66113499,4.263831177,-9.006048856,5.930011378,-1.100245202,50.0,5.947761236,7.122794076,-133.7193494,-4.736312287,-16.12661155,31.80487149,-21.55551967,0,0,0,0,0,1,0,1
1722,27,4,1,675965.0,1,8890000.0,0,1,1,0,0,0,1,82.25417004,0.6225328370000001,-1.703126929,2535.751894,72.69953519,5.842059148,1.895505138,5.52666306,-45.79366929,-3.367896366,-10.68469387,2.608108475,-0.587341413,74.44359015,-7.953391914,-3.715383999,0.468798701,81.72687428,20.5758556,14.43123097,1154.106194,105.7935413,28.22153788,30.128332300000004,236.1222509,235.945824,14.98192925,2.8084198,5.14758103,-2.008466884,-1.740666006,50.0,5.866305627000001,3.887758051,-119.458844,-0.140536737,7.299083023,27.03212551,-35.02198168,0,0,0,0,1,0,0,1
1723,32,6,4,675965.0,1,1000017385.0,0,1,2,1,2,1,0,84.05834354,2.063306575,-0.571015514,2554.824888,70.1938593,5.66240853,1.693357085,5.343445457,-45.78726893,-5.225806745,-14.40446337,3.782995704,-0.042611438,76.48117302,-6.46949078,-3.264205403,0.458382807,84.31141143,27.02827746,-18.90180762,3038.881346,101.4745374,47.48242641,-42.46047844,297.1757042,290.5338525,-29.8912206,3.852711792,7.461551347999999,-3.395985158,-1.6318645369999998,50.0,5.816099812999999,1.69734205,-122.1059985,2.872358937,11.16664658,26.00943125,-37.25633832,0,1,0,0,0,0,0,0
1724,46,3,6,8889807.0,1,1000017373.0,0,2,2,2,2,0,0,92.33801008,-2.028165807,-3.741110125,2279.972104,217.1062078,5.772728595,1.988162811,5.938557591,-18.86326096,14.1517267,10.72875911,2.314751084,-0.592796587,83.59055222,-5.584441186,-1.714662341,0.413549108,90.02598239,13.18879916,-2.417729748,1895.703793,109.7289217,19.00246654,-7.711459435,228.3055721,227.4511673,-7.206653612,2.401273804,-6.960584813,8.288270231,-1.695901186,50.0,5.600273967000001,8.406230878999999,-133.98223149999998,-5.378210433,-12.52563953,31.65976473,-17.2592263,0,0,0,1,0,0,0,1
1725,47,4,1,8889807.0,1,8888763.0,1,2,2,0,0,1,0,90.62545281,-1.448108943,-3.888273864,2253.911399,214.783039,6.029191132999999,2.28898896,5.819840659,-21.24173619,13.29616619,9.257795478,2.9094530460000003,-0.55972895,81.75441343,-5.451847045,-2.141034592,0.422979673,96.34366671,16.91093514,25.17581029,3548.18047,95.60247968,27.23609192,54.4070831,266.3615398,188.5824923,33.93548222,2.784703979,-6.2339441970000005,7.63765658,-1.976298531,50.0,5.898164624,8.628929505,-131.4552121,-4.032365146,-10.7594338,31.41592049,-18.99188687,0,0,0,0,0,0,1,0
1726,50,1,3,675965.0,1,8899244.0,1,2,0,1,1,1,0,83.83207974,1.275495245,-0.850691367,2497.167085,70.92270932,5.683156984,1.581442146,5.452300031,-45.40164516,-4.606649214,-13.20937251,3.093931417,-0.31567949300000003,76.01663225,-7.214618604,-3.331987363,0.459700489,83.18517987,34.56072578,26.10626925,4022.936061,95.76259055,66.11892401,54.12493038,283.5402466,105.2597844,34.43535966,4.610604858,6.766150343,-2.86338818,-1.4976223030000002,50.0,5.765085862,2.238198054,-121.788882,1.234632349,10.01454303,27.16623717,-36.41213413,0,0,0,0,0,0,1,0
1727,53,2,3,675965.0,1,1000017379.0,0,2,1,1,1,1,0,87.13479755,-0.437578045,-1.516634725,1597.39189,239.0227817,5.8474453770000006,1.500196167,6.51134757,-30.62095092,5.443273143,9.123776349,2.8940480560000004,0.868586596,79.23382388,-6.269164717000001,0.228038279,0.432224932,82.45226598,25.70821672,-10.63991206,3818.104358,106.47178390000002,44.21276722,-27.63575568,288.3285061,280.1271544,-19.68555258,3.820266724,-5.508022672999999,3.143042245,-1.398581737,50.0,5.803561287999999,3.103826734,-126.86224070000002,-1.825170496,-8.889110714,28.30808951,-27.10165649,0,0,1,0,0,0,0,0
1728,86,3,3,675965.0,1,8890001.0,1,3,1,1,1,1,0,92.38841888,-0.957954539,-3.4058146,2256.474823,240.0037507,5.710580105,1.533011196,6.587581005,-23.47991163,8.371732326,14.55433684,2.874582394,-0.378306249,84.40327457,-5.422499346,-0.6332269970000001,0.406197686,107.9104654,15.25119446,-23.22192206,2047.37687,99.11468079,26.23897297,-47.7088259,322.1103014,299.5312852,-31.8564767,2.964674683,-9.016978526,4.903385805,-1.306353395,50.0,5.635053622999999,7.571038473,-134.386356,-2.939379274,-16.46197009,29.578738,-23.22211524,0,1,0,0,0,0,0,1
1729,124,4,4,675965.0,1,1000017379.0,0,4,2,2,1,0,1,83.19896813,1.204951582,-0.924617852,2434.316245,72.50401637,5.48174128,1.7409834,5.519922234,-46.08406542,-4.91276361,-15.46230166,2.768177389,-0.4120058270000001,75.7900834,-7.40051853,-3.825932313,0.461815833,74.83733138,17.1725743,11.21285255,1117.357189,108.1409806,19.18550569,20.13606689,188.5608852,188.5608852,9.525921736,2.2534252930000003,7.965070995,-2.99476848,-1.650447723,50.0,5.5562279000000006,2.446981198,-120.9171849,1.066857697,11.66409943,25.97381828,-36.55960611,0,0,0,1,0,0,0,1
1731,155,2,4,675965.0,1,8899287.0,0,5,1,1,2,1,0,86.46523982,-0.566156302,-2.3466335380000003,1754.649145,226.5435268,5.624667862999999,1.618708104,6.019587939,-31.65254992,5.844679293,6.20559347,2.462158181,-0.03868643,78.3209811,-6.5474228939999985,-1.169347203,0.440728471,107.6787964,7.811212144,17.51774267,1734.092626,103.5693994,5.242427471,37.05779137,146.13809550000005,144.4644996,20.64566198,1.086605835,-4.115442637,3.355995063,-1.4384526640000002,50.0,5.563236756,4.961552901,-125.687663,-2.207326067,-6.496694593,28.60118713,-26.87622839,0,0,0,0,1,0,0,0
1732,161,1,2,8889807.0,1,8888946.0,1,6,0,0,1,1,0,91.24611857,-2.727487748,-2.048961555,2117.497616,192.0052863,6.430423875,1.537927571,6.062367302999999,-9.427661257,24.00558347,5.111543917,3.117261959,0.066985344,82.92134182,-4.505769843,-1.082127155,0.416160429,96.26319019,54.69258449,-14.2095633,3782.226477,106.3795976,140.9378445,-27.98834609,265.5314841,86.84910401,-15.1610187,6.071365356,-3.377618254,13.84278698,-1.38189343,50.0,6.213829995,4.579912818,-132.59946599999998,-6.623539647,-5.982456762999999,29.72433141,-7.655625112999999,0,0,1,0,0,0,0,0
1733,230,5,6,675965.0,1,8890001.0,1,7,2,2,2,1,0,83.76873527,1.268876249,-0.13771334,2456.493245,66.53069913,5.708621308,1.4884381430000002,5.189878301999999,-49.31160417,-8.246217661000001,-18.90389591,2.793051494,-0.216422856,76.46827929999998,-7.873489734,-3.662938097,0.461221428,85.26946261,46.2420573,20.48904193,5411.17166,99.32361803,98.70222497,47.27362665,265.5733758,80.1826713,30.10822258,5.42329895,9.924465926,-4.734060381,-1.461705459,50.0,5.789804003,0.935787077,-121.7039893,1.017730345,14.748556,25.93349516,-39.20924372,0,0,0,0,0,1,0,0
1734,260,3,5,8891138.0,1,1000017385.0,0,8,2,2,2,1,0,93.54137869,-0.371181401,-1.704910895,2143.712998,241.86832200000003,5.92620255,0.995072199,6.8227280860000015,-21.27843153,9.463151954,17.75341006,3.81428229,0.918976114,85.37857209999999,-4.44078666,1.698442851,0.399056726,82.431972,27.14475558,-3.1715922460000003,2244.499746,109.2768996,47.29498523,-12.59038997,291.548682,289.0449211,-10.12775889,3.939540405,-10.40239262,5.390028404,-0.892334692,50.0,5.894311354,3.557147157,-136.2986727,-1.482424635,-19.50103545,30.92111949,-22.06953329,0,0,0,1,0,0,0,0
1735,262,1,2,8880052.0,1,8888946.0,1,9,0,0,1,0,0,89.70580552,-1.001251631,-1.223746796,2169.89509,163.9817512,5.7396763360000005,0.281477578,6.818863129,-23.74812857,9.81894051,-2.827981411,2.84703246,-1.070646991,81.66349182,-5.54567449,-1.7668786669999998,0.416992486,93.92337639,25.19839546,-16.72453127,2694.468669000001,104.8853886,48.43110258,-33.15040323,358.7175791,352.3473744,-22.12667914,4.413209838999999,1.211087182,5.789093058,-0.201770115,50.0,5.666349954,2.867781965,-130.6859432,-2.923674733,2.077311665,29.64702291,-22.24433357,0,0,1,0,0,0,0,1
1736,271,1,3,8891138.0,1,8899244.0,1,9,0,1,1,1,0,79.49624908,1.806589588,0.231885213,2278.657874,35.76950303,5.949121777999999,1.014595349,5.985282799,-55.91936922,-11.34718791,-8.144481098,2.963979774,0.550786787,72.09022641,-8.758896078,-1.317171978,0.480511142,90.28617396,17.45791808,-1.390745228,2255.496872,109.999245,28.07981132,0.264533179,267.1948924,265.2009846,3.667943705,2.992179565,4.502923668,-6.763283574,-1.028418541,50.0,6.060979668,-0.238960512,-115.55880729999998,2.074493073,5.980634599,25.10646538,-41.15681858,0,0,0,1,0,0,0,0
1737,272,2,1,8891138.0,1,1000017379.0,0,9,1,0,0,0,0,93.14266319,-1.443830069,-1.274189891,2216.740408,221.3109041,5.965759189,0.6810623240000001,6.626918361,-18.55151082,12.65847574,11.15080133,3.097308678,0.443531425,85.14169804,-4.973381784,0.854518247,0.402085405,98.59856858,10.86511006,-16.44957698,3602.788421,102.626639,15.59164798,-39.59377659,225.804734,225.5489574,-25.91781084,2.078129272,-6.53973949,7.423335069,-0.599566473,50.0,5.86036572,2.690562072,-135.6727537,-3.964720903,-12.1668903,30.19654365,-18.36326855,0,1,0,0,0,0,0,1
1738,273,3,1,8891138.0,1,8889983.0,1,9,1,0,0,1,0,92.41306667,-2.024353957,-1.93060063,2321.58581,218.5691515,6.004863584,0.521033655,6.587569874,-18.31484185,13.50412655,10.79215962,2.622033178,-0.349157688,84.40986222,-5.505110639,0.12858372199999998,0.40598928,104.8885581,32.8325243,-2.303273755,3266.257302,109.9538902,70.57565298,-3.178093614,379.8361508,208.9381199,-2.471718826,5.310592651,-6.524689696,8.052720936,-0.393734258,50.0,5.858704606,4.217677515,-134.51012859999997,-5.294094048,-11.92119637,29.92168089,-17.46100133,0,0,0,1,0,0,0,0
1739,283,2,1,8890011.0,1,8899332.0,1,10,1,0,0,0,0,90.43136765,-1.5713320830000002,-2.877408484,2189.278558,237.4812726,5.858728626,2.051025732,5.886249596,-26.09389866,8.56972439,13.49319677,2.223098659,0.50163102,81.43183156,-6.501033391,-0.31734718300000003,0.423748813,55.65679203,27.13105481,13.82654919,4329.949941,104.2642806,18.52164717,35.05646635,141.5044697,141.5044697,20.36412892,2.580253906,-8.259670004,5.161453504,-1.826786958,50.0,5.717170897999999,6.160188512,-131.2799567,-4.453346385,-14.15529203,32.45340097,-23.32843104,0,0,0,0,1,0,0,1
1740,295,1,2,8891138.0,1,8899287.0,0,10,0,0,1,1,0,79.65683178,-0.247820433,-0.549321683,2431.752138,56.74459427,6.069852664,1.07156478,5.544037856,-50.96135696,-5.915774251,-8.95661326,1.591487513,-0.188143523,72.58981317,-9.753643522,-2.236949675,0.483056158,104.1035541,6.338952611,10.7843532,771.9309961,107.6943598,0.360647631,22.40303655,112.2326767,111.3851479,11.76902864,0.844592896,4.61162016,-3.083199748,-1.01823716,50.0,6.015360664,1.38257868,-115.7668736,-2.051978444,6.159580345,24.79499629,-36.29217102,0,0,0,0,1,0,0,0
1741,313,2,4,8890011.0,1,8888946.0,1,11,1,1,2,1,0,78.64644119,1.708139102,-0.633042681,3053.114046,54.16892996,5.641459872,2.262154425,5.67339935,-57.75520497,-11.52236675,-15.89770603,2.421392096,0.347210466,71.26434155,-9.137334344,-3.640326938,0.489380653,85.53953048,25.22812962,-1.4070364709999998,2635.95575,109.9224828,40.57217057,4.124576075,269.7874949,267.3706279,7.423539542,3.533823853,8.336698744,-6.777438845,-2.199037292,50.0,5.749860115,1.727488614,-114.2324247,1.71631566,10.78564403,25.14058523,-40.94239260000001,0,0,0,1,0,0,0,0
1742,315,3,2,8890011.0,1,1000017371.0,0,11,2,0,1,0,0,90.1078087,-1.025139279,-3.77815281,2084.879548,271.0167147,5.900431124,1.843722629,5.733719376,-35.30027438,-0.32052419600000004,16.20765883,2.002023129,-0.328696152,81.73936934,-7.646460227,-0.723308863,0.425676691,102.1104653,9.451868946,-13.75036704,3219.053348,105.0542436,12.96935711,-32.61269378,218.9660902,216.8198212,-21.83956958,1.951950073,-9.900415882,0.148863212,-1.538784564,50.0,5.793558285,8.092308771,-130.7376013,-3.5232505310000004,-16.93073643,30.63561781,-31.91947705,0,0,1,0,0,0,0,1
1743,350,1,3,8891138.0,1,8889983.0,1,12,0,1,1,1,0,91.09270226,-0.405600291,-1.527680809,2071.2741260000007,231.6849619,5.848214834,0.695572038,6.52498379,-25.4994524,7.1299928339999985,9.062092045,3.351057008,0.049043206,83.61926656,-5.24070088,0.195441297,0.411127345,88.98133017,52.05393275,28.80794374,5027.372134,90.3679536,117.601363,62.71840852,248.6240512,68.97495743,37.99909219,5.59663269,-5.412372858,4.042368882,-0.593539278,50.0,5.808856115,3.272819392,-132.7221649,-1.6906314409999998,-9.676651559,27.78600994,-24.94679423,0,0,0,0,0,0,1,0
