,Angle,Balls,BatterId,BatterSide,Bearing,Direction,Distance,ExitSpeed,Extension,HangTime,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult
1278,20.03536018,1,8889935.0,1,32.9698518,25.05768143,193.7081987,70.37068171,6.759715049,2.611721802,2806.816798,-0.568318764,3.394411814,-1.217103795,16.72264207,1,192.5554231,1,0,4,46,8882683.0,1,7,3.390764122,0.657077931,96.58079418,24.85834083,52.65042759,5.81026355,1.485835621,84.57006545,2,191.4506351,2010.992595,2,-4.720911502,-20.83892677,-0.7476237609999999,77.47247890000001,0.441106421,-3.425906509,24.39843724,-17.53151091,-2.265265375,9.681885203,2.530794545,-123.259629,-2.14867577,-1.407725307,50.0,5.753295726,Single
1281,32.93353598,0,8889933.0,1,17.02264281,18.24316766,301.8431546,85.76783719,6.62939057,5.194238892,2504.5187530000007,-2.2580284880000003,0.107231357,-2.2784017640000003,14.52146542,1,298.7874943,1,1,5,49,8882683.0,1,3,2.414878933,-0.241955606,105.0514574,68.17156619,32.62153167,5.944394686,1.836025533,80.95438756,0,180.4219607,1990.509096,2,-6.46087422,-26.57598364,-1.434815999,74.68708601,0.461401446,-0.932553718,21.32892904,-20.270938600000004,-0.675418829,8.621041806000001,4.688255476,-117.9041195,-3.63633538,-1.6821183709999998,50.0,5.836259612999999,Out
1286,45.5972271,2,8889917.0,1,-7.760671697999999,-8.343064559,303.0829589,94.31624846,6.772879654,6.075706177000001,3260.154396,-1.7766766530000002,-1.819867193,-1.427616344,17.3292908,1,125.927529,2,1,6,54,8882683.0,1,5,3.29538341,0.021410633,109.0732748,113.0545324,-14.24848854,5.856868717,1.476706019,83.20064611,0,174.017541,2021.492393,2,-4.979032827,-21.73587237,-0.821362041,75.72209059,0.449848565,0.867809646,25.32052178,-17.53853424,0.600828777,10.132911300000002,3.066479958,-121.2012846,-2.2867111380000003,-1.383144828,50.0,5.795029885,Out
1290,0.076559287,0,8882666.0,1,-39.25677933,-40.08659545,76.63793559,104.1002573,5.641623026,0.532766724,2299.748287,0.400432088,14.09536341,-2.232605184,9.303007551,2,72.41339381,1,0,2,58,8889952.0,1,1,2.259264416,0.099283761,,,,5.7534460539999985,1.008105773,84.88254411,0,236.4717422,1927.269118,0,-6.596928059,-29.52863248,-1.107037949,78.19932277,0.448502001,-12.58681001,23.29199642,-24.01558608,-8.239860607,5.340876164,4.355598132,-123.4637154,-3.346585985,-0.8277134979999999,50.0,5.640720403,Double
1298,12.77044132,0,8882665.0,1,-14.96157494,-14.1380884,186.4403679,76.89105816,5.653651858,2.048550415,1313.819451,-1.735198777,-0.17418218100000002,-1.702806929,-2.840085777,2,185.9918814,2,0,4,66,8889952.0,1,3,1.091301393,-0.69657294,106.5772104,14.25247773,-27.22481066,5.746784797999999,0.906283462,76.59677257,1,3.565177332,1935.809054,2,-9.740234905,-50.09129402,-0.515797924,71.77019597,0.494741085,-0.397544569,17.36214637,-33.95153131,-0.313252698,-1.400600871,3.320917613,-111.5360855,-2.481249379,-0.762132962,50.0,5.671179819,Single
1302,16.02801134,1,8882674.0,0,9.345934852000001,12.08950696,216.8846021,82.32690903,5.946418277,2.329989014,1036.419962,-1.394290857,7.860809523999999,-2.864379079,9.677076032999999,2,216.8846021,2,0,5,70,8889952.0,1,4,1.556219449,-0.8488263640000001,107.9746278,20.11615111,21.00868116,5.670979074,1.154728947,83.79096231,0,218.980835,1882.639764,2,-7.271786672999999,-29.52331028,-1.7812112219999998,77.79632369,0.450626463,-7.510032343,21.1495205,-23.57297561,-4.973320169,5.695832932999999,5.85868635,-121.8932224,-4.697455014,-0.931421456,50.0,5.512439792,Single
1304,31.39091306,0,8882672.0,1,37.41031662,31.15824813,222.2691187,69.34765197,6.017669426,3.530491333,2850.869757,0.756686537,14.71454945,-1.99752956,3.137281244,2,123.3422535,2,0,6,72,8889952.0,1,2,1.723897135,0.498425828,89.94464231,48.3289514,63.32375139,5.605852582000001,1.122975829,85.17688346,0,257.8324322,1807.004229,1,-7.504216231,-34.51280044,-1.085306875,79.42795497,0.441625843,-13.31211631,21.15200462,-29.09211398,-8.475175857,1.962117586,3.874341966,-124.0661288,-3.413799023,-0.974835549,50.0,5.501787006,Single
1321,11.55722262,2,8889937.0,0,-19.69647252,-11.72068001,240.1770262,98.79937125,6.692616211,2.2233312990000003,2057.200903,-0.627804435,1.402350515,-0.896214576,14.25174511,2,240.1770262,0,0,1,89,8882683.0,1,4,3.388966491,0.786715275,106.2183107,18.53086763,-28.59481102,5.97124266,1.4893915,82.25937456,0,185.6050395,1965.485945,1,-5.388325616,-25.72847399,-0.479207248,75.07154237,0.455086658,-1.507215294,24.20704008,-20.50247737,-1.0567326540000002,8.183124495,1.83929683,-119.8618574,-1.658032814,-1.430415503,50.0,5.92903089,Single
1323,-67.34902815,1,8889949.0,1,30.32965556,48.78348973,2.114209194,62.03947249,6.972009045,0.028742676,,-1.861356462,0.463227134,-1.950171893,15.90385839,2,2.114209194,0,1,2,91,8882683.0,1,2,2.6848720530000003,-0.206319403,,,,6.031209102,1.529433044,81.62179189,0,181.6644285,1882.781937,0,-6.074458202000001,-24.13519685,-1.466756264,74.94212733,0.455421395,-1.147044348,22.75503303,-18.81125115,-0.8139396329999999,9.482205661,4.038585891,-118.9305365,-3.620523869,-1.4095070159999998,50.0,5.932371667000001,Out
1338,32.33066897,0,8882664.0,1,-6.595244429,-10.55697033,413.30253230000005,97.36856351,6.664967329,5.397094116,2389.572839,-0.492178534,13.99695788,-3.161599715,7.686911375,3,151.1321635,0,1,1,106,8889953.0,1,1,1.3042264890000002,0.325032733,108.4279883,66.04936368,-18.52962571,5.452300045,2.053957149,84.76459899,0,241.1137623,2108.035002,0,-7.487033622,-30.00465559,-1.797707613,77.83537177,0.441869082,-13.30931635,24.64529625,-24.83769178,-8.796980551,4.849068587,6.440704539,-123.3071869,-4.669927821,-1.847927478,50.0,5.319482327,Double
1353,8.82214385,3,8889921.0,1,-37.46630594,-32.75310855,224.8742083,100.2575733,6.2945364,1.917122192,2303.46397,0.240422512,-17.22769486,3.49156652,6.616278447999999,3,178.1838114,0,0,1,121,8882689.0,0,6,1.85259724,-0.410358795,90.84052913,12.65664607,-62.03103106,5.103982734,-2.195548708,78.68193199999997,0,111.1292568,,2,-7.181902354,-37.46310263,-0.14025526900000002,72.67560631,0.477847439,13.77902925,19.73840048,-27.29634272,10.49919865,3.716662589,-6.523515668,-114.4628894,-1.281948019,1.947452985,50.0,5.075341712,Double
1361,19.19839553,0,8889935.0,1,-14.64942229,-12.65205077,329.1488584,93.15643731,5.918344096,3.656185303,1258.485695,-0.055300014,-19.40278037,3.59516819,10.14094309,3,329.1488584,1,0,3,129,8882689.0,0,3,3.797466278,-0.495176896,107.0306486,35.66280658,-25.38575408,5.278186552,-2.218561952,79.54504993,0,117.6901017,1817.531414,2,-4.931617949,-33.96431809,1.451362063,72.57511041,0.477987696,15.51444252,21.6527055,-25.3260854,11.77450498,5.197181665,-6.700587682999999,-115.5439116,1.954660536,1.941809561,50.0,5.375143447,Double
1384,-51.62969711,0,8882916.0,0,-26.45176383,-52.36212587,4.538737871,36.75855132,5.9479118810000005,0.059470825,,-1.06088818,9.834466056,-2.925071795,14.74669826,1,4.443746571,1,1,2,5,8889947.0,1,1,2.405671212,0.424337711,,,,5.63433556,2.319775299,90.15855901,0,213.64062880000003,2175.138002,0,-5.45713783,-19.942501,-1.686812798,81.30489116,0.423905114,-10.7265775,31.41431019,-17.57023883,-6.272571567999999,8.539857348,6.37355958,-130.9155267,-4.50067753,-2.092704497,50.0,5.489057214,Out
1389,14.73969533,3,8882902.0,1,14.37031359,8.535352674,268.2270587,91.84039712,6.228827306,2.771169434,1267.487619,-1.195215111,11.4194849,-3.3691455660000003,16.08145385,1,268.2270587,2,0,3,10,8889947.0,1,5,2.667109574,0.244074702,108.1742199,23.38201803,19.95827929,5.657003771,2.4039565030000003,88.80691283,0,215.3228244,,1,-5.160942554,-19.27970058,-1.496585594,80.11674062,0.427991098,-12.17537307,30.32293563,-16.74842103,-7.329943927,9.286695707,7.250514224,-128.9806743,-3.954120924,-2.158228556,50.0,5.535712205,Double
1411,0.496020492,1,8889923.0,0,33.90747404,34.94409459,43.58832903,70.86086091,5.906520485,0.414194946,3361.753111,-0.7679486809999999,9.251134897,-2.527459772,16.12085439,1,41.51547187,1,1,3,32,8882935.0,1,4,2.623915001,0.492803896,,,,6.155193776,2.069109307,81.72287422,0,209.7886046,1610.442504,2,-6.433507396,-26.41153585,-1.431699976,73.33321152,0.469387385,-8.205375688,27.35006817,-19.29504025,-5.885025828,9.237029407,4.9677919610000005,-118.6523581,-3.738233652,-1.871594552,50.0,6.02547344,Out
1416,-35.1693376,2,8889935.0,1,-3.716835545,-26.01195564,5.348502496,57.9495892,5.944960862,0.04526062,,-3.862854536,-7.924049442999999,-2.377503494,-2.434704039,1,4.865056727,2,1,4,37,8882935.0,1,5,2.072702514,-1.09494944,,,,5.950068325,1.7715969930000002,81.56956976,0,73.17890247,,2,-8.42227519,-44.02940524,-0.224352014,75.58771774,0.464184381,5.2246876030000005,21.78922362,-33.97193056,3.646145422,-1.254685396,5.1625833860000006,-118.6984473,-1.76723171,-1.5780447780000002,50.0,5.907332162,Out
1419,4.215421887,1,8882922.0,1,12.99447444,8.925858288999999,133.7480371,99.89307203,5.973427764,1.045397949,1139.208654,-1.69832411,7.897648147999999,-3.190948557,17.29470949,2,133.7480371,0,1,1,40,8889947.0,1,3,2.54071689,-0.025589305,107.5093894,2.7879378260000003,23.27344681,5.810714052000001,2.277096953,87.1281395,0,204.5004579,2043.017261,1,-5.462345335,-19.64404401,-1.7584531680000002,78.99988525,0.437434101,-8.438908778,27.98147215,-16.24979461,-5.25235615,9.911216645,6.809178233,-126.53290420000002,-4.50018672,-2.029169396,50.0,5.660709018,Out
1426,-17.33004616,1,8882903.0,0,40.6624342,47.60346782,9.525015205,81.54655617,6.249330508,0.07008606,,-2.542671516,3.187576144,-3.15038865,9.68428935,2,9.05272975,1,1,2,47,8889947.0,1,7,2.50084599,-0.386399924,,,,5.465282088,2.255895353,88.97279967,0,198.1608014,,2,-5.769325788,-25.60498116,-0.8994228609999999,80.16096837,0.427555856,-4.63395829,31.39111187,-22.85109614,-2.7886754710000003,5.610471027999999,7.018888039,-129.2521964,-2.79670196,-2.02356018,50.0,5.385950002,Out
1427,63.80489996,0,8892222.0,0,-40.39536515,-30.28812682,183.75916830000003,85.22984992,6.227834571,5.940579224,1535.069162,-0.739633179,7.916905757,-2.259153604,17.704590600000003,2,45.98894321,2,0,3,48,8889947.0,1,1,3.457469604,0.833015249,84.86899896,144.18006540000005,-69.98010097,5.62558566,2.258382775,88.88060844,0,204.0522201,2113.837129,0,-4.171071743,-17.97218055,-0.7261683520000001,79.06598369,0.429896876,-8.479400236,33.96114865,-15.7769009,-5.168021815,9.993727672,4.858984176,-129.1279972,-2.171702065,-2.093762981,50.0,5.56262049,Double
1438,49.88778453,3,8889922.0,0,-28.03969729,-16.03760506,236.4927309,80.90742417,6.083214661,4.751039429,2321.976313,-0.8780742770000001,10.05048521,-2.781541324,14.01098896,2,111.8537333,0,1,1,59,8882935.0,1,6,1.958118009,-0.023658122,100.2916038,100.7652706,-45.18400057,5.954889568,1.7137679019999998,88.13778974,0,215.5876924,2217.545887,2,-6.47051481,-21.88805921,-2.34484348,80.15153915,0.431233991,-10.38385897,28.32638962,-18.45560434,-6.303779984,8.328122933,5.91114161,-128.0351348,-5.922957669,-1.504550144,50.0,5.762286962,Out
1443,16.34675066,3,8889917.0,1,22.17932353,14.22326627,291.8819344,100.4436466,6.278744049,2.951491089,3276.048967,-1.295791973,5.5099586910000005,-2.349002856,11.64885839,2,291.2948749,1,0,2,64,8882935.0,1,5,2.041305809,-0.148075355,105.3370369,25.50765993,31.68673895,6.075144077999999,1.558801279,87.68934085,0,205.2495752,2263.839841,1,-6.832709179,-24.67252532,-2.143255582,79.02692707,0.433763207,-6.144213136,30.79913446,-20.70170184,-3.810836255,7.115514032999999,5.064887215,-127.3968813,-5.49284538,-1.388346196,50.0,5.905181219,Double
1457,39.59332979,1,8889929.0,1,3.096876845,0.562907729,308.3455111,90.57826572,6.329940299,5.168207397,,-0.487158138,10.42928913,-2.479061615,13.71078754,2,194.7187158,2,1,5,78,8882935.0,1,2,2.754561697,0.3749039,109.9165463,85.81472323,4.279684715,6.009192585,1.789694205,85.93565353,0,217.1878682,2191.064293,0,-5.915825595,-23.87213713,-1.372716302,77.61746709,0.4412318,-10.17018718,28.68392732,-19.74849928,-6.532744716,7.981459921,5.112076893999999,-124.9313303,-3.675897817,-1.614135806,50.0,5.897907767,Out
1458,53.65727969,0,8892225.0,1,49.2723901,34.63663948,224.63953880000003,76.65082563,6.1477017720000005,5.421464232999999,,-2.420215719,5.776180857000001,-3.518459547,11.76129147,3,60.10885168,0,1,1,79,8889947.0,1,1,2.2960579180000003,-0.454087649,78.82692517,110.6288534,76.72220879,5.612956522999999,2.319293358,86.77377984,0,206.0891447,2037.262241,0,-6.121009128,-25.48204004,-1.289067647,78.26659879,0.439233827,-6.804369427999999,29.5091345,-21.34833932,-4.304455593,6.84836195,7.5744216610000015,-125.9810741,-3.5974697160000004,-2.054711712,50.0,5.501836589,Out
1461,1.761745898,1,8882904.0,1,-18.39887062,-18.97863574,57.98700648,78.07092761,5.414056867999999,0.510234985,642.0325982,-3.482312495,-4.542322646000001,-2.628624181,3.849359119,3,53.49993288,1,1,2,82,8889947.0,1,3,1.427417163,-0.563050662,,,,5.9304922410000005,2.279398792,79.60729778,0,130.5926146,,1,-8.8732569,-41.74269374,-1.092485616,72.07595031,0.485977421,2.037846455,25.43313464,-28.97206284,1.5386788219999998,2.417663803,5.443043865,-115.4990096,-3.495488988,-2.042878037,50.0,5.805151222999999,Out
1486,-4.25974949,1,8889922.0,0,26.39454359,29.06641307,21.09920814,92.03309369,5.976287846,0.147787476,,-2.101439257,-2.99603425,-1.532762594,10.65613384,3,17.36896967,1,0,5,107,8882935.0,1,8,1.652240799,0.208027067,,,,6.242386794,1.878711116,81.15186515,0,164.3524748,1205.463293,2,-8.104552972,-32.09211344,-2.065319809,73.60404785,0.470576976,1.566883028,25.71377524,-23.22618552,1.130578564,6.456296971,3.241463607,-117.9207612,-5.176526644,-1.756051419,50.0,6.061618055,Single
1493,1.36086071,0,8889937.0,0,34.40557976,35.88891081,46.63033639,75.10168876,6.060298119,0.4298553470000001,3327.464733,-0.809466122,5.476555297999999,-1.858748086,13.03388875,3,45.89113605,2,1,7,114,8882935.0,1,1,2.720551351,0.661595296,,,,6.015459038,1.925916494,80.63172949,0,202.7267512,1514.87033,0,-6.6471450710000015,-30.66575675,-0.7985585,71.87365291,0.475784703,-4.952309243,28.35429472,-22.18237199,-3.676900113,7.41843752,3.648623457,-117.1164645,-2.485047772,-1.784743475,50.0,5.937493298,Out
1505,-19.10007908,2,8882914.0,0,21.82361651,38.74290906,6.758056045,77.51019407,5.290013382,0.046817017,,-2.527796731,-7.922666897999999,-1.039904375,5.00076008,4,4.86607907,1,1,2,126,8889947.0,1,7,1.626889664,0.577510658,,,,5.865809671,2.214154618,80.04507151,0,122.4792134,,2,-8.434123374,-40.19642002,-0.946893204,72.42897876,0.483868319,5.175180322,25.59789332,-28.19105992,3.856028654,2.967726213,2.36116932,-116.2224409,-3.197386185,-2.113996418,50.0,5.75124708,Out
1506,-12.85140535,0,8882922.0,1,-0.329765109,1.582075025,14.28879025,84.62272242,6.274636656,0.108303833,,-1.182131129,7.914657836,-2.689610892,16.06846257,4,13.00374854,2,1,3,127,8889947.0,1,1,3.062969782,0.445213601,,,,5.981088432000001,2.266402407,88.77953465,0,206.1762161,2083.52457,0,-5.072288365,-19.15175251,-1.432632311,80.26544077,0.427137322,-8.636698656,29.94168537,-16.74568539,-5.185319397,9.262913294,5.826594916,-129.0494946,-3.801524691000001,-2.071806035,50.0,5.8660250660000015,Out
1513,33.62386777,0,8889929.0,1,36.08176056,24.63570699,339.8836105,91.57447804,6.324662627,5.206713257,,-1.626208385,4.475569542,-2.483730675,10.81411723,4,114.3151944,1,1,2,134,8882935.0,1,2,2.562144417,-0.290634193,96.78604064,68.76862515,52.27255956,5.968967499,1.624835215,87.89007523,0,202.4193611,2259.990636,1,-6.243870522000001,-25.37117818,-1.402147106,78.88550577,0.432949836,-5.360001458999999,31.82745382,-21.77893598,-3.320309165,6.439361596,5.4100521210000005,-127.7097107,-3.863235816,-1.4458827769999998,50.0,5.854747681,Out
1514,23.95688424,0,8889921.0,1,-23.19488575,-21.34435457,334.2064991000001,89.33107826,5.886797858,4.0345373539999985,2143.768577,-1.794466238,-2.523843361,-1.313403029,2.102203539,4,334.2064991000001,2,0,3,135,8882935.0,1,1,2.256164089,0.228386428,102.4154617,41.33585589,-40.13794742,6.191363386,1.6583289140000002,80.09188208,0,130.3473544,2318.863434,0,-8.445889736,-42.31270102,-0.440553819,71.97653812,0.479662631,1.203813209,27.23630155,-30.44173523,0.902002827,1.298001638,2.739925362,-116.3591777,-2.104266752,-1.551164679,50.0,6.132034671,Double
1525,33.90126226,3,8889923.0,0,30.81568022,29.0170234,298.1835185,84.99758558,6.158934767000001,4.698671265,3349.619856,-1.256953698,10.69621106,-3.284962133,5.737581992999999,4,131.0190825,2,1,5,146,8882921.0,1,7,2.378842761,-0.301780154,95.13195005,66.61694811,55.22577629999999,5.514611617000001,1.844467328,85.16159434,0,241.6406194,2315.685439,2,-6.613493997999999,-32.59541126,-0.453386931,77.46729069,0.445613033,-10.50513766,26.61289622,-27.1473799,-6.829396354,3.267840334,6.790014252000001,-123.7648287,-1.936744717,-1.600851159,50.0,5.463517991,Out
1527,7.98993979,1,8882903.0,0,-0.061975781,2.378556468,207.1978552,96.10301862,6.177814378,1.848478394,1050.58554,-1.3468470419999998,9.856440016,-3.21342066,8.319445119,5,205.6046581,0,0,1,148,8889947.0,1,2,2.378427029,0.177372173,109.967841,10.63393871,2.635358216,5.4755246170000005,2.32624586,87.16548693,0,229.717388,,0,-6.127601972000001,-28.14280882,-0.812938452,79.45175417,0.434603555,-10.22128768,27.14520809,-24.44724501,-6.320187988,4.777759173,6.818241106,-126.7064888,-2.644521085,-2.088668614,50.0,5.399779588,Single
1531,46.8000563,1,8892222.0,0,-14.647129500000002,-14.77627602,297.2080557,87.83778697,5.371224592000001,5.673305054,,-2.699349387,-6.51782099,-1.482527842,5.8988953739999985,5,148.5352028,0,1,2,152,8889947.0,1,4,2.999589107,0.760414038,106.2292162,102.5045734,-28.5532685,5.80841136,2.6936463510000004,78.66556895,0,132.3550187,2393.486442000001,2,-6.894013967999999,-40.17129992,0.574534656,71.89068525,0.488519096,3.981248168,22.04738896,-28.2755983,3.02172666,2.958883892,3.162637949,-114.347327,-0.105594768,-2.55640239,50.0,5.8318822710000005,Out
1534,58.55952162,1,8882920.0,1,31.35365936,22.89675424,193.5744986,78.14529629,6.223166165,5.363953247,,-1.703759909,7.1585674689999985,-3.069966024,24.35947655,5,60.96606298,1,1,3,155,8889947.0,1,3,2.56407213,0.559013071,95.33444971,120.8187623,54.87567856,5.883680835,2.797418432,88.15017546,0,196.3550177,,1,-4.76891097,-11.73709959,-2.532761243,79.06219493,0.432418756,-8.051317736,31.1501264,-9.081787433999999,-4.95331793,14.2067814,6.649259304,-127.9384365,-6.01555658,-2.571638621,50.0,5.688484492000001,Out
1542,68.98545524,1,8889935.0,1,56.18597353,36.55885924,148.2484586,80.85548338,5.338888169,5.7926934810000015,,-3.468765716,-15.02889926,-0.638365145,-3.507148264,5,33.11199132,0,1,1,163,8882921.0,1,3,2.734656875,-0.17508724899999994,60.82656562,116.3482179,91.65211415,5.632830964,1.676130546,71.57698916,0,77.05747985,2261.595817000001,1,-9.007083781,-60.22832322,2.259731066,64.59715457,0.542055965,8.288717316,21.19458261,-34.99980881,7.773304634,-2.650047585,1.578499827,-103.8435722,2.408897569,-1.608219398,50.0,5.794702924,Out
1546,15.81947573,1,8889922.0,0,-0.332608327,4.656554294,295.933441,101.5294189,5.696480295,2.879196167,927.5698789,-0.611039699,10.1167737,-2.519700865,12.80718763,5,288.9582783,1,1,2,167,8882921.0,1,4,1.891385515,0.184342074,109.860001,25.01351533,5.543510071,5.612692956,1.690538878,80.08470033,0,218.2157957,,2,-7.0865909,-31.48869676,-1.176310538,72.54217212,0.479019515,-8.427022775,24.51435522,-22.3677754,-6.234254203,7.254614264,4.816246517,-116.3114674,-3.330846263,-1.48541857,50.0,5.494661387000001,Out
1549,13.27416424,2,8889917.0,1,-15.82861049,-14.67034107,293.7436708,105.3751342,6.228206074,2.752598877,834.3965116,-1.378212114,4.0198484310000016,-2.1391223530000003,7.361398042,5,293.7436708,2,0,3,170,8882921.0,1,3,1.947199222,0.15322835199999998,106.3740494,22.81612038,-28.00982363,5.564090329,1.792446764,85.42127961,0,208.5220988,,0,-6.891958232,-30.32840599,-1.180096899,78.35961105,0.441858748,-4.370452957,25.13631139,-25.37180608,-2.7956316360000004,4.3511655330000005,4.525758423,-124.3101123,-3.448883384,-1.634940849,50.0,5.4608831439999985,Double
