,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,PlayResult,cluster #
0,0.18853989936790316,0.14931090736444297,0.2603622151561912,0.22898000148642933,0.8484651194201674,0.607071076198266,0.8489417457025399,1.0,0
1,0.06631763329484754,0.059355742025326626,0.14305311306111956,0.08655228718576101,0.8382405428881404,0.46163799271645195,0.8572269651657869,1.0,4
2,0.4140330930611163,0.3594008274700508,0.6515666737028115,0.5128802664890848,0.9842785379577849,0.8131295581301623,0.6747399766387856,0.0,2
3,0.03615838476179202,0.02015923535259515,0.03541571351253915,0.16267273868899046,0.8816547566765133,0.2631226730193815,0.8349031741412551,1.0,4
4,0.09004125612141267,0.029162364707574596,0.08750258682658267,0.2632297252429674,0.9969853809948558,0.2800360593883858,0.5036257187646633,0.0,0
5,0.17518194101938983,0.10130065088548927,0.20660109210557775,0.3097380893488155,0.969246827744609,0.41491672074432623,0.46722247979176323,1.0,0
6,0.19661336773054866,0.15659284422217273,0.3569276947223754,0.4394951741130894,0.7118599835788663,0.41202288981853397,0.670618075343075,0.0,3
7,0.16156260113281867,0.11754120997890445,0.21707062972204982,0.2586564973516516,0.8980291856988282,0.5013552752579108,0.7029811127460504,1.0,0
8,0.2539913929102907,0.18542721766176445,0.36258125230607746,0.22322693033745483,0.8871080399473367,0.6000237157728868,0.5572732138755456,0.0,0
9,0.09908868151916783,0.08885886473535447,0.2234113051293264,0.04127183793041515,0.9981651527802565,0.548496308155998,0.8067671922466204,1.0,4
10,0.21556779547457966,0.17689191596773615,0.3945448103254065,0.21276535284690823,0.9926430714895206,0.7203008495689546,0.7588861181229516,0.0,0
11,0.25159742733888346,0.22649200116181256,0.5044351231559903,0.39490560320337903,0.9982642914072027,0.79335792227616,0.7726822333598657,0.0,3
12,0.23653995531996963,0.2123387541118189,0.46469971144057626,0.21625101265774077,0.9743293565906627,0.8087576122158898,0.7640671748573897,1.0,0
13,0.29156075190282144,0.22375262698992351,0.4569962979617574,0.41113235222755773,0.8005482261390432,0.631979081095168,0.5365879715558091,0.0,3
14,0.20412988788144015,0.17339505480967057,0.34209002571619956,0.04572918630266519,0.9541795330319339,0.6673310287792562,0.7127458489676783,1.0,4
15,0.281642681238136,0.23947959311792866,0.5004570827312761,0.5141092665849983,0.9941892404477336,0.7968157004306887,0.6817138051741323,0.0,2
16,0.08968208900793595,0.06901294755766922,0.15751608112571935,0.3550562846054757,0.9109638425113008,0.4650571496580837,0.7892483247830506,1.0,3
17,0.2798533212517911,0.2195517732453465,0.4054707969619457,0.4497891171138944,0.8550652895248075,0.6537096420490505,0.623668110184542,0.0,3
18,0.03396200744774691,0.002463939508597489,0.009935957673261206,0.44363361327539635,0.6952916778134258,0.20444690506155067,0.8272978552054282,0.0,3
19,0.20181401150003211,0.18909691767683898,0.44001661402270803,0.13822328074466467,0.9670493214416443,0.8620343244647024,0.8486086902790497,1.0,4
20,0.3313141309589738,0.27679942822225706,0.4754190196740223,0.3341042226791903,0.7586395284288102,0.32060936715291743,0.7151000671583527,1.0,0
21,0.1242348137872015,0.09762534778092401,0.22236243201995387,0.14753183209663445,0.968967745674202,0.5484525154814717,0.7240191331818993,1.0,4
22,0.2447114611923571,0.21699111574815474,0.48471113269199,0.22733620564762969,0.9444322448269226,0.8164574919988558,0.7846571179334063,0.0,0
