,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayResult,cluster #
285,58,3,4,8889936.0,1,8881871.0,0,3,2,2,1,0,0,86.86084740000003,-0.605684173,-2.941779212,2118.907973,245.94475130000004,5.295073602,1.651099071,6.463198257,-30.81599366,5.425081264,12.22971399,2.170074599,-0.033789128,79.36873433,-6.450628973,-0.61401079,0.433283403,97.67932616,12.4840474,-9.888449915,2586.732546,107.1046348,18.29221023,-25.07166672,249.3071352,249.04569590000003,-17.627589999999994,2.33395813,-7.590649442999999,3.16502231,-1.4492112190000002,50.0,5.238497478,6.148554132,-126.3719719,-2.208449112,-12.22798361,26.67319298,-27.07542805,1,0
295,115,1,5,8889936.0,1,8881877.0,1,5,0,2,2,0,0,84.15381126,-0.91705284,-3.372175878,,231.3171223,5.271999951000001,1.518854723,6.473714018,-29.46164699,9.65508098,12.10482968,1.973300696,-0.572290454,75.87767705,-6.542834892,-1.05298945,0.45014536,96.73196594,10.17301355,14.73456328,1831.476155,104.3273795,11.77182535,34.86661527,203.0141073,202.6305829,21.6195377,1.796908569,-7.809210436,5.643531765,-1.287033998,50.0,5.194426825,6.8783242620000005,-122.2743165,-2.755347714,-11.61256856,28.10721713,-23.78191979,1,0
306,170,3,2,8881865.0,1,8889924.0,0,6,1,1,0,2,0,74.96934906,0.5502757770000001,-2.413107702,,263.9281313,4.905143742,1.757465672,6.123753168,-47.96365582,1.519904255,14.72587692,1.417258729,0.7528698890000001,68.4898072,-8.492170225,0.381159683,0.506293075,78.25876998,8.510469049,-12.75218713,1955.642621,105.5131246,0.684519592,-31.09583481,113.4354764,111.6960097,-16.51743309,1.109260864,-8.758957207,0.66120843,-1.580743908,50.0,4.922280175,4.211628019,-109.02303390000002,-0.198709035,-10.4490487,20.74747775,-31.38525613,0,0
309,182,1,5,8881865.0,1,8889921.0,1,7,0,3,1,0,0,80.45427576,0.382475865,-3.595140046,1773.977972,250.2177525,5.123455502,1.574166945,6.472678664,-37.5813157,4.983309268,13.96641067,2.343569642,-0.567394133,73.00493797,-6.773042275,-0.928161963,0.469565222,100.8567016,7.633959892999999,1.649518043,864.5629164999998,109.5902213,8.752386148,9.485532381,176.6369466,176.6369466,6.390568049,1.414920654,-8.832733385,2.632930468,-1.327419084,50.0,5.133665177,6.984316019,-116.9279877,-0.19255411,-12.08935556,24.38864612,-28.5703586,1,0
311,193,4,8,8881887.0,1,8889935.0,1,7,2,3,2,0,1,76.60835979,1.601900489,-0.480475307,2279.053765,67.12243103,5.792999937,1.86702955,4.539064784,-55.38963482,-5.4649777010000005,-12.8403123,2.702588182,0.33960107100000003,70.53946032,-8.501606228,-2.83747832,0.50854462,83.70966211,10.87849133,25.51403132,3357.431282,95.67711019,12.16758971,54.27553098,179.5747843,179.0971491,32.90453115,1.834815063,6.467295085,-3.252888692,-1.805289,50.0,5.908939422,1.374148257,-111.25054640000002,1.20812389,8.108158397999999,19.89100639,-36.25225071,1,0
316,253,4,1,8891135.0,0,8892344.0,1,9,2,0,0,0,0,83.04477199,-0.898640469,4.278137527,2036.698734,102.3003238,5.436274793,-2.47009467,6.308371318,-36.13460979,4.505478694,-20.83867591,1.5949598269999998,-0.258819318,74.72941939,-7.778352661,0.292272065,0.458826867,99.56377795,9.26560299,-5.1524790000000005,,109.652318,6.772096247,-8.736840881000001,153.8100631,153.8100631,-4.781579961,1.22300293,12.92345834,2.785496924,2.166519872,50.0,5.353194691000001,-8.44074752,-120.4743472,-2.8860357530000003,18.59289624,28.00927542,-28.16657208,1,0
325,56,1,2,8891138.0,1,8882673.0,1,3,0,0,1,0,0,75.25044659,2.405541886,-1.466545342,2177.196179,42.11068359,5.4897603120000005,1.502102017,6.091559657,-58.85268091,-10.02875665,-9.023580028,2.812198825,-0.606509344,69.41613677,-8.632135858,-3.168467666,0.502907208,75.88497828,17.10133011,-14.21449917,823.1916682,105.4752775,17.09453611,-31.2236264,180.08894619999995,179.9333017,-18.05504834,2.046655884,4.493814252,-6.1185964010000005,-1.384482222,50.0,5.643751264,3.040876748,-109.4576143,3.043685642,5.451003551,19.34900208,-39.59591534,1,0
334,102,3,7,8889953.0,1,8882693.0,0,4,1,3,2,0,0,85.75338747,-1.226176254,-2.599863718,2153.866221,203.9919268,5.644029571,1.533786959,6.5903322210000015,-17.82630006,19.48039461,8.685552908,3.033807335,-0.125932319,77.44496775,-4.637633458,-0.934851528,0.439607309,98.21738989,12.70227117,11.15555724,721.6334304,108.0697741,17.048981,20.51331604,226.4648238,226.4648238,11.15291705,2.053601074,-5.644617808,11.19888504,-1.359963723,50.0,5.552790707000001,5.429838879,-124.7316195,-3.152561511,-8.772889397,28.23976195,-14.76869301,1,0
341,150,3,8,8882675.0,1,8889924.0,0,5,1,3,2,0,1,85.3941068,-1.212074997,-1.434026409,1990.662627,218.1865538,5.212713187,1.470952084,6.81643675,-28.56701286,8.060025274,6.366638815,1.725951457,0.693100084,78.80314299,-6.637958791,-0.218535046,0.435584501,92.50862334,21.84306984,-29.36753503,1910.481467,90.72679606,37.02269531,-62.19798476,312.1535443,150.1010552,-43.29249388,3.67559021,-3.925087163,4.810040562,-1.381201443,50.0,5.123857882,2.951082473,-124.4747866,-3.374721907,-6.188879134,23.81885931,-24.58981961,1,0
356,241,2,3,8888932.0,1,8889922.0,0,8,1,1,1,1,0,77.51921109,-0.256583618,-0.6245141329999999,1364.1079140000004,201.416346,5.999269418,0.581083596,6.011461262,-34.02838603,12.70647068,5.001028502,2.925892085,0.419351459,70.04811666,-6.698344487999999,0.326702982,0.492030445,86.82474631,9.318417864,18.53702119,1252.585285,102.8922223,2.600930366,38.89919878,121.2582603,120.7428262,21.03414692,1.087861938,-2.923848738,6.994460563,-0.5348743020000001,50.0,5.960771938,1.092526392,-112.74828259999998,-1.433451911,-3.701046318,23.68278938,-23.32036807,0,0
357,249,4,3,8891797.0,1,8889937.0,0,8,2,1,1,0,1,84.8944736,-1.626516424,-0.7418058409999999,1887.919511,203.8305017,5.177272051,0.31110214,6.682516998,-24.2077361,13.41455808,5.940681575,1.671911381,0.127705096,77.46493552,-6.23860921,0.395948762,0.441462843,102.6908366,7.914947516000002,3.827325484,1026.500345,109.9527399,12.76739405,3.219557564,241.3499231,241.3499231,-0.728893283,2.15050415,-3.521331861,7.93724636,-0.264093795,50.0,5.059099186,1.4446738419999998,-123.6490851,-4.1482825760000015,-5.418009664,26.0759998,-19.96160191,1,0
359,268,1,4,8889927.0,1,8882673.0,1,9,0,2,1,0,0,91.20236358,-2.214726433,-3.452102034,2163.030987,233.7107964,5.644008163,2.069421159,5.8923027470000005,-23.41918248,10.01794437,13.68598119,1.631630244,0.0013174489999999998,83.8724391,-6.587682042000001,-0.8861765509999999,0.416184589,92.87466914,6.817699644,3.182354987,1060.308112,109.4637932,4.5789397130000005,10.84635221,146.3924296,146.3924296,6.3260209970000005,1.235620117,-8.28452428,5.982357745,-1.7994430330000002,50.0,5.452007352000001,7.535732382000001,-132.4856952,-5.913774484,-14.79743434,26.99504775,-21.48863767,1,0
360,281,4,2,8889927.0,1,8882677.0,0,9,1,1,0,0,1,90.58834111,-0.6895169440000001,-3.233596346,2260.534436,210.0300854,5.600434052000001,2.228433164,6.3337986860000015,-16.35542817,16.99283923,9.840845624,3.601646821,0.068384157,82.82786877,-3.784964215,-1.3709923309999998,0.415631214,82.97921878,16.8233773,2.224406753,1398.051956,109.9937826,22.91998296,-1.14453611,227.1733705,227.1733705,-3.664043225,2.560631104,-6.275498142000001,9.497633228,-1.997832883,50.0,5.542397668,7.145662099,-131.7730765,-2.085523536,-11.05217919,27.57385889,-15.44716219,1,0
361,1,1,1,8889946.0,1,8886417.0,1,1,0,0,0,1,0,85.67536064,-0.963963244,-3.911731811,1617.9134869999998,214.3857581,5.249964577,2.7419613110000003,6.4044587439999985,-26.06943205,11.74619856,8.062834277,2.1890911980000003,-0.188178502,77.31605617,-5.931043539,-2.372793829,0.442595702,96.00970042,6.878296819,8.879434257,1398.811991,107.8081843,0.888930483,21.84644175,114.6918913,114.6918913,11.59175366,0.89803833,-5.7133958510000005,6.7900504439999985,-2.4656794630000003,50.0,5.16899026,8.282053425,-124.4093517,-2.825413482,-8.814880274,28.58941676,-21.69805787,0,0
363,31,5,5,8886423.0,1,8889922.0,0,1,1,2,2,0,1,73.20456290000001,1.40890161,0.540324342,2170.088281,66.78547826,5.9446199260000006,1.256606748,4.703982627,-62.17382564,-7.161419692999999,-16.57655845,2.1009549730000003,0.38805226,66.80929755,-10.01483837,-2.534024089,0.5338286,90.42587376,11.89967111,-22.02293656,3211.450237,98.43650656,12.65752833,-49.09427488,183.5011206,183.5011206,-30.01121006,1.814620361,8.77282732,-4.162834802,-1.296978483,50.0,6.033598041,-0.475555389,-106.218261,0.639077746,9.887902882999999,20.47455224,-36.86600301,1,0
365,49,1,4,8889946.0,1,8886408.0,1,2,0,1,2,0,0,76.74085296,0.557151652,-3.247165487,,110.91003329999998,5.465379341,2.7087187110000004,6.339444355,-45.47017056,2.45570774,-6.545426592999999,2.189916589,-0.829064914,68.63217569,-8.133843282,-4.504125959,0.498260614,80.16963627,13.45360377,11.05551338,2848.97705,106.3761369,15.64949348,28.00114103,194.2543385,194.0549871,17.76874202,2.20274353,2.395426286,1.14712631,-2.469701047,50.0,5.484797232999999,6.483311619,-111.3952382,-0.049842929,2.910808353,26.14509722,-30.7801151,1,0
368,73,3,1,8886423.0,1,8889929.0,1,2,1,0,0,0,0,84.43379172,-2.475619525,-0.7375865340000001,1926.579759,189.3759164,6.189486128,0.932706279,5.851798924,-23.46997136,15.76810084,2.609674656,1.932069543,0.464890037,77.20894701,-6.865948057000001,-0.245967794,0.450843019,82.70150117,15.42411525,2.086791383,1355.2061609999996,109.2943693,22.046929100000003,12.43884167,227.6380427,227.6380427,11.60418341,2.56088623,-1.6184031630000002,9.210276658,-0.8744014809999999,50.0,5.974874802,1.4998118740000002,-122.7666479,-6.033881358,-2.462067576,25.02808741,-18.16250678,1,0
370,89,8,2,8892810.0,1,8889937.0,0,2,1,0,1,2,0,60.74606199,4.589555384,0.107056649,,111.7157938,3.911391053,2.436169723,5.916943179,-69.52999959,6.862413092000001,-17.41100142,2.385050321,1.084591804,55.38621031,-8.482007453,-3.184337944,0.629066606,93.95768,7.466286052999999,-13.15238484,1203.512433,106.0151281,8.271438901,-29.33793224,178.9947324,124.4800691,-16.39028087,1.578510132,9.454157494,2.305369019,-2.434893195,50.0,4.239914906,0.215225354,-88.10123771,5.555425176,7.358466823,13.65172199,-30.37970766,0,0
374,115,3,5,8892810.0,1,8889924.0,0,3,2,2,2,0,0,59.29282755,4.313006426,0.067741814,1782.7790690000004,98.05180199,4.153416921,2.456412941,5.85236698,-77.13935313,2.307825542,-16.84203598,1.739661346,1.115844512,54.94423568,-10.05179335,-3.0933685210000004,0.641520823,90.60948940000002,14.69837892,-21.52090256,3251.410018,98.50381768,20.06038643,-48.9589126,223.8320184,222.2296669,-30.98841046,2.415332642,9.083605592,0.072772342,-2.452044146,50.0,4.458676371,0.265005098,-86.08910563,4.812771415,6.83438139,11.66628905,-32.11929564,1,0
379,153,4,2,8893656.0,0,8889937.0,0,4,1,1,0,0,1,87.0390754,-1.842692962,2.025346258,2457.279767,128.3523648,6.2187019470000005,-1.588241134,5.7724084960000015,-26.26417225,10.73757804,-13.61458299,2.313859014,-0.8375597109999999,79.65975176,-6.750448991,-0.5333391989999999,0.437806951,100.6051243,9.68329109,33.75165095,2359.606219,87.27420074,10.18917391,66.95589045,178.988264,168.2894094,40.08395261,1.428858032,7.8884129,6.291219473,1.429292307,50.0,6.050738016,-4.0342480080000005,-126.5348619,-4.923205385,12.76654113,26.24961992,-21.99239185,1,0
382,185,5,2,8889941.0,1,8892794.0,1,5,2,1,0,1,0,86.53046026,-0.903037075,0.034952238,,174.7200453,5.721154167000001,0.6962894209999999,6.084724184,-24.53982223,12.93500285,-1.198635943,2.840808468,0.628733215,77.87349827,-5.564316335,-0.193580567,0.4405967870000001,87.25859615,9.598484245,-27.52360871,2425.829292000001,94.1737541,2.7550546060000003,-56.84442688,121.5665587,107.9619875,-31.63230042,1.115562134,0.665578552,7.357565012,-0.698354384,50.0,5.638724926,-0.040825208,-125.8475062,-2.7195654310000004,1.047393829,30.00457363,-20.59574848,0,0
392,308,1,3,8886412.0,0,8888763.0,1,8,0,0,2,0,0,80.86456263,-0.68370844,5.11582962,1975.459686,125.7964773,5.224537427,-3.570902926,5.521205875,-33.33361304,10.3368577,-14.39120266,1.805008618,0.024935009,73.62276124,-6.895433382,2.430251812,0.475625855,102.0018866,12.81678084,-34.73362195,2574.320211,86.56472475,16.70528267,-67.87154308,225.2311379,144.70054840000003,-42.83667522,2.046574097,9.169261899,5.709341907000001,3.13476763,50.0,5.142911581,-10.03844958,-117.1402471,-2.442698048,12.67653755,23.165033,-24.28086284,1,0
400,30,3,1,999767.0,1,8889923.0,0,1,2,0,0,1,0,72.86583165,-1.158264422,-0.330406278,,144.7380629,6.275937083,0.54569667,5.738344143,-48.1423364,5.959562725,-4.2496303489999985,1.18553724,-0.116059246,65.60947354,-10.21841769,-1.139870662,0.5293924870000001,70.32075224,12.76070557,15.23248491,834.602225,107.4222139,5.749899267000001,23.67245564,135.0650576,134.2960005,12.38382838,1.547351685,2.175685082,3.64202381,-0.51571139,50.0,6.150994063,0.723366865,-105.8175705,-3.421250955,2.394722663,22.9774389,-28.16536319,0,0
404,81,1,3,8889953.0,1,8892755.0,0,3,0,1,1,1,0,87.32265711,-1.492282246,-2.588107227,2088.672017000001,226.6684092,5.361638889,1.24852236,6.729916092000001,-26.46663542,9.195003844,9.782270353,1.790857977,-0.302701484,79.41698123,-6.546916182,-0.711515091,0.429805699,75.05118082,22.00663008,-11.4072837,,105.5856927,28.76730971,-30.84817775,216.1257973,215.103059,-21.47110796,2.880216675,-6.242508083,5.580308503,-1.082017662,50.0,5.252918214,5.4824388860000015,-127.0607286,-4.019412505,-10.10753556,28.36039004,-23.13871118,0,0
410,115,1,3,8889953.0,1,8892751.0,0,4,0,2,0,0,0,86.2144152,-2.298756526,-2.20575923,,210.1094809,5.832065406,1.266667685,6.889964243,-18.32898775,17.98356212,10.44848141,2.207975193,0.127098124,78.42029088,-5.808540729,-0.196354152,0.433710455,97.01616425,4.492715785,-1.606360344,1042.940466,109.6948845,3.760190687,-8.185083506,153.1401252,147.7557066,-4.768359152,1.259456177,-6.518029511,10.76817968,-1.131471107,50.0,5.680413108,4.567272782,-125.4705175,-5.506080995,-10.30802671,27.2698525,-15.14456387,1,0
411,119,3,1,8889953.0,1,8892765.0,1,4,1,0,0,0,0,85.22205312,-1.3679170369999998,-2.6690076190000003,,213.3580898,5.536778817,1.364764233,7.090116279,-27.10514377,10.03916936,6.63207299,2.035140237,-0.50626077,77.05551091,-6.59595895,-1.384262118,0.438649546,78.99077519,8.044119863999999,-4.975760682,,109.8557296,0.8191358040000001,-5.630677938,114.0567644,111.6962125,-2.8562882480000003,1.104435425,-4.623829129,6.125084899,-1.208016546,50.0,5.44648279,5.6247293639999985,-124.0350566,-3.608261875,-7.08232534,28.6954534,-22.79224772,1,0
424,196,1,1,8892730.0,1,8889937.0,0,6,0,0,0,0,0,83.73812027,-2.738219361,-1.221328709,,188.8801651,5.986078599,0.7683375570000001,6.259580486,-19.16321481,20.75035678,3.24792334,1.862204825,-0.087150029,75.25853114,-6.383017801,-0.5996462229999999,0.454707182,106.4562696,6.326860128,23.46858485,2025.642625,98.73284187,2.868939444,48.49546291,131.3629603,128.9973633,26.92097727,0.955928345,-2.198033205,12.3267352,-0.679535608,50.0,5.773977674,2.502835541,-121.658757,-6.356030033,-3.225719669,28.49942002,-14.08397052,1,0
427,234,4,2,675965.0,1,8892755.0,0,7,1,1,0,1,0,89.2157439,-1.4280972369999998,-1.476769067,2108.702951,227.5644912,5.790402406,1.164716187,6.1939804810000005,-26.17768671,8.942095049,9.816780644,2.289979283,0.619313549,80.43185591,-6.401395777,0.39772022,0.426527879,87.82767449,15.75649555,-21.83107473,3487.190061,98.6755017,22.70351168,-48.61194213,231.01843230000003,220.6827253,-30.65300767,2.460631714,-5.86519622,5.370211713,-1.058648767,50.0,5.669945802000001,3.0468613380000003,-129.7166215,-4.027606886,-9.811600463,31.73830137,-23.19048351,0,0
443,53,2,2,8880260.0,0,8889917.0,1,2,0,0,1,0,0,79.16472049,-0.211155605,4.168022112,1854.704672,107.83425459999998,5.703811606,-2.936580478,5.180220447,-39.10610162,6.630401527999999,-20.74260549,2.245794001,-0.7370638190000001,72.66442777,-7.429530662,0.324623166,0.486746679,102.4602783,8.047974421000001,13.20114117,1698.0886239999998,104.9465186,10.15141949,32.95727917,193.7699888,193.7699888,20.17609221,1.557805176,12.03252501,3.541736863,2.564508726,50.0,5.654900876,-7.696006003,-114.8412777,-1.693112253,16.1071902,20.79586873,-27.43294648,1,0
450,96,3,7,8889947.0,1,8892961.0,0,4,2,3,2,0,0,87.82577338,-1.7504819,-3.244273975,1984.327971,184.0252295,5.441504567000001,2.297400516,6.3794469860000005,-21.43361166,14.60702209,1.030270703,2.042127223,-0.604137202,79.20446102,-5.8300787320000005,-3.047562183,0.432083545,99.64608853,15.03520305,33.06662817,2339.512556,88.87795802,21.64366208,64.81221478,264.3187955,165.43799109999995,43.77268069,2.432555542,-1.632289824,8.625527137,-2.064373439,50.0,5.305508714,7.201358102,-127.5662171,-4.520354562,-2.643859458,30.41642731,-18.20307283,1,0
456,131,9,6,8880260.0,0,8889921.0,1,4,2,3,2,0,2,78.41488157,-1.119383611,4.746685639,1824.456443,96.4480428,5.55497392,-2.761475978,5.43798278,-43.40013278,2.6463536430000003,-23.79858872,0.886512778,-0.290327913,72.56683317,-9.120652493,0.32948246800000003,0.488393378,96.24275029,9.223461397000001,-28.7111149,1778.532355,94.78576295,9.622946671000001,-55.81797166,180.4422952,180.4422952,-32.62421646,1.635606689,13.83216735,1.691211319,2.357585859,50.0,5.425949576,-8.70636684,-113.7291244,-3.574184148,18.24533991,19.4683198,-29.94325387,1,0
457,145,3,2,8889947.0,1,8892953.0,0,5,2,0,1,0,0,88.15222412,-0.537762115,-3.347028773,2075.994073,188.6152248,5.660475572999999,2.111512915,6.446349127,-23.04842517,12.06448847,1.832863471,3.2448897480000003,-0.8140604220000001,80.70385277,-4.901923976,-2.999633848,0.42648617,62.30981381,16.80706573,5.702333267,1155.614172,109.8233375,12.7403294,6.2305051360000006,150.5348399,150.37760730000005,2.062940294,2.064623413,-1.938435006,6.787956937000001,-1.875343617,50.0,5.611895497000001,7.446375514,-128.2296183,-1.870897462,-3.227985627,26.47816855,-20.87037969,1,0
460,153,2,1,8880265.0,0,8889917.0,1,5,0,0,0,1,0,79.99665486,0.771745025,2.766710046,,178.24202590000004,5.337952921,-2.189438647,5.380467573,-38.43153588,6.881044918,-0.212501102,2.859547519,0.388028941,71.78690404,-6.441128663,2.726723065,0.484485649,61.21071352,25.55315781,-1.155432624,996.2262612,109.9287552,25.85017889,3.956804965,177.37337,164.6298417,4.524654497,2.715007935,1.061509268,3.399771313,1.942234827,50.0,5.380691222,-5.600738082,-116.0325324,0.367022611,1.415336617,26.16514943,-27.6410492,0,0
462,162,1,1,8889947.0,1,8880268.0,1,6,0,0,0,0,0,77.57117507,0.646576064,-2.644013614,2347.251688,82.22364027,5.53298545,2.237349582,5.903883554,-47.95198662,-1.077206352,-7.565272247999999,2.137762269,-0.8488379909999999,70.60456037,-8.364614981,-4.073624055,0.492766461,87.61406014,12.37433131,-27.82426774,840.5850377999999,95.61639916,12.51320645,-54.38179211,175.9179146,175.9179146,-32.08298079,1.7118176269999998,3.249997522,-0.790380484,-2.020876662,50.0,5.55776734,5.41523238,-112.6992924,-0.063139147,4.119662875,23.2356378,-33.17592659,1,0
464,174,4,3,8889947.0,1,8892961.0,0,6,2,1,1,0,0,87.0543868,-1.765716853,-2.604131526,,204.7468928,5.403313592999999,2.378921855,6.4555618789999984,-24.57487219,11.90023065,5.501106814,1.731392462,0.443784395,78.69827807,-6.447183432999999,-1.551476641,0.434680123,94.64273317,10.81503503,12.52843907,1126.39662,106.4838358,16.01347824,27.5896875,246.4407732,246.4407732,17.22593891,2.334389648,-3.880180102,7.144930444,-2.1974841,50.0,5.267558575,5.601163085,-126.5474013,-4.595186054,-6.195420371,29.52796181,-20.76585449,1,0
467,189,3,4,8880265.0,0,8889929.0,1,6,1,1,2,0,1,80.06921635,0.195344099,1.685330234,,215.1892546,5.388320951,-2.16493857,5.486292897,-39.64171288,5.328255902,3.786989415,2.26765433,-0.272402024,72.02926498,-7.249849036,2.399993762,0.482650557,93.42344411,10.82852471,-14.5433393,956.6789389,105.2742367,8.961244417,-31.89557842,159.07655630000005,158.7502465,-17.97823765,1.431419067,-1.446880485,2.781174338,2.014960021,50.0,5.379309265,-3.536873628,-116.2563693,-0.820425014,-1.936620718,26.26528743,-28.45150209,1,0
477,240,6,4,8889940.0,1,8880259.0,1,8,2,2,1,0,1,88.42634768,-0.222361978,-2.441570517,2088.009323,196.963611,5.778466861,2.171752244,5.952714604,-20.22045315,15.51559934,4.7430708930000005,3.887048014,0.301607581,80.27015965,-4.037263667,-1.545952208,0.430253891,91.07603871,4.281025717,37.3388049,,80.90673648,1.534082759,74.5258179,119.797395,118.6047917,43.16947479,1.029594116,-3.293680925,8.466286706,-1.980557592,50.0,5.749515762000001,5.33199494,-128.576317,-1.140648535,-5.477233648,28.30560702,-18.09501921,1,0
